pole_name,age,age_high,age_low,age_unit,age_uncertainty,citations,dir_alpha95,dir_polarity,dir_dec,dir_inc,dir_n_specimens,geologic_classes,geologic_types,height,lat,lithologies,location,lon,site,vgp_lat,vgp_lon,pole_name,dir_k,dir_n_samples,dir_tilt_correction,dir_r,vgp_lat_rev,vgp_lon_rev,vgp_dm,vgp_dp,paleolatitude
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",6.4,n,300.8,64.5,,Extrusive:Igneous,Lava Flow,1801.0,47.0721,Basalt,Mamainse Point,275.2603,MP111(18.2 to 23.4),50.40105800963829,206.7994075626234,Mamainse lower normal,145.0,4,100,,-50.40105800963829,26.7994075626234,,,46.350044711486575
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",3.4,n,106.7,-39.0,,Extrusive:Igneous,Lava Flow,1865.0,47.0689,Basalt,Mamainse Point,275.2593,MP53(0.0 to 6.6),-27.1422910412464,9.164296303871197,Mamainse lower normal,226.0,9,100,,27.1422910412464,189.1642963038712,,,-22.04263209175875
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",7.8,n,105.7,-42.1,,Extrusive:Igneous,Lava Flow,1872.0,47.0687,Basalt,Mamainse Point,275.2594,MP54(0.0 to 4.0),-27.996160769897262,11.75407417769867,Mamainse lower normal,140.0,4,100,,27.996160769897262,191.75407417769867,,,-24.31272299964181
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",7.8,n,112.7,-33.9,,Extrusive:Igneous,Lava Flow,1910.0,47.0688,Basalt,Mamainse Point,275.2584,MP111(128.2 to 130.7),-28.839009288795122,1.926849032941675,Mamainse lower normal,97.0,5,100,,28.839009288795122,181.92684903294167,,,-18.5716306456178
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",3.8,n,113.3,-45.9,,Extrusive:Igneous,Lava Flow,1913.0,47.0688,Basalt,Mamainse Point,275.2583,MP111(130.7 to 141.9),-35.10956810606153,9.109224245264613,Mamainse lower normal,416.0,6,100,,35.10956810606153,189.1092242452646,,,-27.29192293925433
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",4.7,n,116.9,-44.5,,Extrusive:Igneous,Lava Flow,1924.0,47.0689,Basalt,Mamainse Point,275.2582,MP111(141.9 to 145.5),-36.83126508091418,5.4770244726236115,Mamainse lower normal,268.0,5,100,,36.83126508091418,185.4770244726236,,,-26.16713101214257
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",4.9,n,129.8,-45.4,,Extrusive:Igneous,Lava Flow,1928.0,47.0689,Basalt,Mamainse Point,275.2582,MP111(145.5 to 147.1),-46.05181051020375,356.1389806914284,Mamainse lower normal,250.0,6,100,,46.05181051020375,176.1389806914284,,,-26.886399101504825
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",5.4,n,124.7,-47.1,,Extrusive:Igneous,Lava Flow,1930.0,47.069,Basalt,Mamainse Point,275.2581,MP111(147.1 to 150),-43.50208070576908,1.7551280390637203,Mamainse lower normal,155.0,3,100,,43.50208070576908,181.75512803906372,,,-28.28309886226625
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",8.7,n,123.3,-40.9,,Extrusive:Igneous,Lava Flow,1937.0,47.0692,Basalt,Mamainse Point,275.2578,MP111(154.2 to 160.6),-39.35620953630585,357.9637052660002,Mamainse lower normal,113.0,6,100,,39.35620953630585,177.9637052660002,,,-23.418091853943647
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",13.6,n,86.9,-51.6,,Extrusive:Igneous,Lava Flow,2056.0,47.0689,Basalt,Mamainse Point,275.2554,MP111(273.8 to 282.7),-21.06927291174935,30.427119608366013,Mamainse lower normal,32.0,5,100,,21.06927291174935,210.427119608366,,,-32.24549135355513
Mamainse lower normal,1100.36,1100.61,1100.11,Ma,gaussian,"Swanson-Hysell et al., 2014",6.0,n,100.5,-50.9,,Extrusive:Igneous,Lava Flow,2085.0,47.0684,Basalt,Mamainse Point,275.2548,MP111(302.2 to 310.0),-29.300143304833103,21.45335272768631,Mamainse lower normal,235.0,3,100,,29.300143304833103,201.4533527276863,,,-31.601901846954355
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",4.2,n,297.4,36.7,,Extrusive:Igneous,Lava Flow,2413.0,47.0646,Basalt,Mamainse Point,275.2473,MP207(0.0 to 20.4),33.3267976463669,179.90271547654447,Mamainse upper normal,336.0,5,100,,-33.3267976463669,359.9027154765445,,,20.43984670814321
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",4.9,n,297.9,37.8,,Extrusive:Igneous,Lava Flow,2426.0,47.0647,Basalt,Mamainse Point,275.2467,MP207(20.4 to 40.8),34.18773043772591,180.17739682667002,Mamainse upper normal,248.0,5,100,,-34.18773043772591,0.17739682667001944,,,21.19827270443317
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",3.1,n,298.5,44.2,,Extrusive:Igneous,Lava Flow,2448.0,47.0645,Basalt,Mamainse Point,275.2462,MP207(42.3 to 43.5),37.76666345800386,184.06427348377417,Mamainse upper normal,478.0,6,100,,-37.76666345800386,4.064273483774173,,,25.930353341702023
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.7,n,293.8,40.4,,Extrusive:Igneous,Lava Flow,2451.0,47.0645,Basalt,Mamainse Point,275.2461,MP207(45.0 to 53.3),32.65661593945225,184.89658703806197,Mamainse upper normal,137.0,6,100,,-32.65661593945225,4.896587038061966,,,23.051370750341487
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",4.9,n,296.6,45.2,,Extrusive:Igneous,Lava Flow,2459.0,47.0643,Basalt,Mamainse Point,275.2459,MP207(53.7 to 62.6),36.989239104364955,186.217355180782,Mamainse upper normal,155.0,7,100,,-36.989239104364955,6.217355180781993,,,26.725387217658618
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",9.2,n,290.9,41.9,,Extrusive:Igneous,Lava Flow,2468.0,47.0641,Basalt,Mamainse Point,275.2455,MP207(62.6 to 71.5),31.425110255019757,187.96778447064642,Mamainse upper normal,54.0,6,100,,-31.425110255019757,7.967784470646421,,,24.162165313707685
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",3.1,n,289.1,40.3,,Extrusive:Igneous,Lava Flow,2477.0,47.064,Basalt,Mamainse Point,275.2452,MP207(71.5 to 85.5),29.407308754806376,188.23056242873028,Mamainse upper normal,612.0,5,100,,-29.407308754806376,8.23056242873028,,,22.97844205644508
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",6.8,n,293.7,45.3,,Extrusive:Igneous,Lava Flow,2482.0,47.0608,Basalt,Mamainse Point,275.2422,MP209(1.2 to 7.3),35.06705659980028,188.36399785441847,Mamainse upper normal,99.0,5,100,,-35.06705659980028,8.363997854418471,,,26.805808325586398
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.5,n,299.0,51.5,,Extrusive:Igneous,Lava Flow,2488.0,47.0606,Basalt,Mamainse Point,275.2421,MP209(7.3 to 20.3),42.00594271579769,190.03218384882126,Mamainse upper normal,148.0,6,100,,-42.00594271579769,10.032183848821262,,,32.1528997129459
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",6.1,n,289.9,43.0,,Extrusive:Igneous,Lava Flow,2501.0,47.0603,Basalt,Mamainse Point,275.2417,MP209(20.3 to 33.6),31.299690865675778,189.4050528910969,Mamainse upper normal,120.0,7,100,,-31.299690865675778,9.405052891096886,,,24.997641418580056
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",6.2,n,298.1,36.6,,Extrusive:Igneous,Lava Flow,2514.0,47.0601,Basalt,Mamainse Point,275.2412,MP209(33.6 to 42.2),33.754647949109355,179.29681107406236,Mamainse upper normal,97.0,7,100,,-33.754647949109355,359.29681107406236,,,20.371611538879385
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.0,n,303.5,41.1,,Extrusive:Igneous,Lava Flow,2523.0,47.0598,Basalt,Mamainse Point,275.241,MP209(42.2 to 51.1),39.592389018962876,177.93483953794703,Mamainse upper normal,179.0,6,100,,-39.592389018962876,357.934839537947,,,23.565761120551254
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",3.4,n,288.1,34.8,,Extrusive:Igneous,Lava Flow,2532.0,47.0595,Basalt,Mamainse Point,275.2406,MP209(51.1 to 65.5),26.117866546200236,185.80131076131494,Mamainse upper normal,378.0,5,100,,-26.117866546200236,5.801310761314937,,,19.162802152830434
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.8,n,296.6,27.4,,Extrusive:Igneous,Lava Flow,2610.0,47.0586,Basalt,Mamainse Point,275.2384,MP211(34.9 to 38.1),28.61627067790288,175.63937692804348,Mamainse upper normal,451.0,3,100,,-28.61627067790288,355.6393769280435,,,14.52995190417744
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",4.9,n,290.7,36.4,,Extrusive:Igneous,Lava Flow,2615.0,47.0584,Basalt,Mamainse Point,275.2382,MP211(39.2 to 46.6),28.629470351941087,184.7709131233521,Mamainse upper normal,351.0,4,100,,-28.629470351941087,4.770913123352102,,,20.235490159394857
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.2,n,297.9,33.1,,Extrusive:Igneous,Lava Flow,2623.0,47.0584,Basalt,Mamainse Point,275.238,MP211(48.0 to 56.1),32.001811748616966,177.4739587006029,Mamainse upper normal,311.0,4,100,,-32.001811748616966,357.4739587006029,,,18.05316643444828
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",4.2,n,292.8,27.9,,Extrusive:Igneous,Lava Flow,2645.0,47.0581,Basalt,Mamainse Point,275.2374,MP211(69.9 to 87.2),26.266746830652345,178.84219126266487,Mamainse upper normal,339.0,5,100,,-26.266746830652345,358.84219126266487,,,14.828112527179105
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",2.9,n,305.2,43.4,,Extrusive:Igneous,Lava Flow,3043.0,47.0524,Basalt,Mamainse Point,275.2301,MP303(0 to 20.4),41.90809084973665,178.2679576120231,Mamainse upper normal,566.0,5,100,,-41.90809084973665,358.2679576120231,,,25.306025101251556
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",7.4,n,296.7,38.4,,Extrusive:Igneous,Lava Flow,3115.0,47.052,Basalt,Mamainse Point,275.2288,MP303(72.3 to 92.9),33.66083758175071,181.4580479629367,Mamainse upper normal,69.0,6,100,,-33.66083758175071,1.4580479629366891,,,21.618181048229665
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.6,n,294.2,43.7,,Extrusive:Igneous,Lava Flow,3157.0,47.0512,Basalt,Mamainse Point,275.2282,MP303(113.5 to 125.6),34.581395327736836,186.82990982280091,Mamainse upper normal,87.0,8,100,,-34.581395327736836,6.829909822800914,,,25.53895510709009
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",8.8,n,300.6,34.8,,Extrusive:Igneous,Lava Flow,3169.0,47.0515,Basalt,Mamainse Point,275.2278,MP303(125.9 to 131.4),34.602743295842195,176.26020550577323,Mamainse upper normal,49.0,6,100,,-34.602743295842195,356.26020550577323,,,19.162802152830434
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",3.0,n,302.2,45.2,,Extrusive:Igneous,Lava Flow,3174.0,47.0517,Basalt,Mamainse Point,275.2275,MP303(131.4 to 141.6),40.80300361855456,182.04886219732748,Mamainse upper normal,518.0,5,100,,-40.80300361855456,2.0488621973274803,,,26.725387217658618
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.3,n,286.4,32.6,,Extrusive:Igneous,Lava Flow,3185.0,47.0519,Basalt,Mamainse Point,275.2273,MP303(142.1 to 152.9),23.96428472257971,185.89621871489,Mamainse upper normal,95.0,8,100,,-23.96428472257971,5.896218714890011,,,17.732370705388654
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",6.1,n,298.5,42.6,,Extrusive:Igneous,Lava Flow,3350.0,47.0473,Basalt,Mamainse Point,275.2251,MP212(0.0 to 10.2),36.952562500777184,182.88238210250472,Mamainse upper normal,232.0,4,100,,-36.952562500777184,2.882382102504721,,,24.69172152971704
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.8,n,298.2,40.3,,Extrusive:Igneous,Lava Flow,3360.0,47.0472,Basalt,Mamainse Point,275.2248,MP212(10.2 to 15.5),35.60352219474252,181.52848877708095,Mamainse upper normal,135.0,6,100,,-35.60352219474252,1.5284887770809519,,,22.97844205644508
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",6.8,n,295.1,43.2,,Extrusive:Igneous,Lava Flow,3366.0,47.047,Basalt,Mamainse Point,275.2246,MP212(15.5 to 22.2),34.93984271306363,185.8231625285248,Mamainse upper normal,128.0,5,100,,-34.93984271306363,5.82316252852479,,,25.151522660394388
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",6.4,n,295.7,38.6,,Extrusive:Igneous,Lava Flow,3372.0,47.0468,Basalt,Mamainse Point,275.2243,MP212(22.2 to 30.8),33.07696743488316,182.33853755066627,Mamainse upper normal,142.0,5,100,,-33.07696743488316,2.338537550666274,,,21.759154044769282
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",2.8,n,290.4,34.6,,Extrusive:Igneous,Lava Flow,3635.0,47.0431,Basalt,Mamainse Point,275.2197,MP306(2.6 to 26.7),27.59341431778042,183.9937191016254,Mamainse upper normal,336.0,8,100,,-27.59341431778042,3.993719101625402,,,19.030691231120837
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",2.4,n,289.6,33.3,,Extrusive:Igneous,Lava Flow,3659.0,47.0432,Basalt,Mamainse Point,275.2191,MP306(26.7 to 34.2),26.458541135147023,183.89998355390685,Mamainse upper normal,678.0,6,100,,-26.458541135147023,3.89998355390685,,,18.18217705808456
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",1.9,n,290.3,32.9,,Extrusive:Igneous,Lava Flow,3671.0,47.043,Basalt,Mamainse Point,275.2189,MP306(39.0 to 44.5),26.755616185637283,183.17413321477977,Mamainse upper normal,1035.0,6,100,,-26.755616185637283,3.174133214779772,,,17.924553259236955
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",5.6,n,294.6,40.8,,Extrusive:Igneous,Lava Flow,3677.0,47.043,Basalt,Mamainse Point,275.2188,MP306(44.5 to 73.6),33.398581565897565,184.55364967347828,Mamainse upper normal,122.0,6,100,,-33.398581565897565,4.553649673478276,,,23.344468609572814
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",6.7,n,277.6,15.8,,Extrusive:Igneous,Lava Flow,3706.0,47.0428,Basalt,Mamainse Point,275.2184,MP306(73.6 to 96.4),11.055785069876839,185.1965598526216,Mamainse upper normal,60.0,8,100,,-11.055785069876839,5.19655985262159,,,8.05308345142456
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",14.1,n,279.1,18.7,,Extrusive:Igneous,Lava Flow,3728.0,47.0428,Basalt,Mamainse Point,275.2179,MP306(96.4 to 102.1),13.202323172726757,185.193490312913,Mamainse upper normal,20.0,6,100,,-13.202323172726757,5.193490312913013,,,9.605755236018148
Mamainse upper normal,1094.0,1100.0,1090.0,Ma,uniform,"Swanson-Hysell et al., 2014",7.9,n,280.9,7.2,,Extrusive:Igneous,Lava Flow,3734.0,47.0428,Basalt,Mamainse Point,275.2178,MP306(102.1 to 108.4),10.063475517154206,179.67176261124553,Mamainse upper normal,44.0,8,100,,-10.063475517154206,359.6717626112455,,,3.6142685005234547
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",12.5,r,113.6,-63.3,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K30,-45.517104922197525,22.257717224840235,Grand Portage Basalts,55.2,4,100,,45.517104922197525,202.25771722484023,,,-44.831611599698995
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",4.6,r,116.6,-62.8,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K31,-47.10154529998601,19.99287532269703,Grand Portage Basalts,393.1,4,100,,47.10154529998601,199.99287532269705,,,-44.212873848617846
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",11.9,r,105.5,-55.6,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K33,-35.609674856647,17.118802238756587,Grand Portage Basalts,42.4,5,100,,35.609674856647,197.1188022387566,,,-36.138099145920435
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",14.0,r,116.5,-55.3,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K34,-42.60126314884237,10.004203093458216,Grand Portage Basalts,44.0,4,100,,42.60126314884237,190.00420309345822,,,-35.8327379675501
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",4.3,r,128.1,-66.7,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K35,-56.321067821667455,22.461832636643365,Grand Portage Basalts,323.5,5,100,,56.321067821667455,202.46183263664335,,,-49.260492668116356
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",8.3,r,117.9,-54.6,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K36,-43.11930811404633,8.318637787431882,Grand Portage Basalts,85.2,5,100,,43.11930811404633,188.3186377874319,,,-35.12900594510211
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",3.3,r,114.7,-64.3,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K37,-46.790309357646045,23.34464263202858,Grand Portage Basalts,542.8,5,100,,46.790309357646045,203.34464263202858,,,-46.093649680002336
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",12.7,r,96.6,-49.9,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K38,-26.428049866384363,17.778423978115953,Grand Portage Basalts,32.3,5,100,,26.428049866384363,197.77842397811594,,,-30.700531159989076
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",5.0,r,127.1,-64.9,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K39,-54.8811730636619,18.87556524023813,Grand Portage Basalts,235.8,5,100,,54.8811730636619,198.87556524023813,,,-46.86687467742401
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",5.6,r,124.4,-59.2,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K40,-50.08717034088171,10.141250217323304,Grand Portage Basalts,188.6,5,100,,50.08717034088171,190.14125021732332,,,-39.98850493809767
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Books, 1968",4.8,r,76.2,-71.9,,Extrusive:Igneous,Lava Flow,,47.9,Basalt,Grand Portage,-89.7,K42,-32.24566675101932,51.37748125306627,Grand Portage Basalts,255.0,5,100,,32.24566675101932,231.37748125306626,,,-56.8273242320542
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Tauxe and Kodama, 2009",4.3,r,120.2,-75.5,4.0,Extrusive:Igneous,Lava Flow,,47.9284,Basalt,North Shore Volcanics,270.2746,ns024,-54.506477001931295,47.127593282453404,Grand Portage Basalts,467.0,4,100,3.9936,54.506477001931295,227.1275932824534,11.5,5.7,-62.65040495455652
Grand Portage Basalts,1106.0,1108.0,1105.28,Ma,uniform,"Tauxe and Kodama, 2009",3.4,r,126.2,-62.1,5.0,Extrusive:Igneous,Lava Flow,,47.9124,Basalt,North Shore Volcanics,270.2487,ns026,-52.87682106864638,13.810530876546636,Grand Portage Basalts,518.8,5,100,4.9923,52.87682106864638,193.81053087654664,4.9,4.5,-43.36012872497427
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,285.0,54.2,,Extrusive:Igneous,Lava Flow,,47.60965688,Basalt,North Shore Volcanic Group:Minnesota,-90.77224503,NS370,34.34636562158242,195.18690610086588,North Shore Volcanic Group (upper NE sequence),,5,100,,-34.34636562158242,15.186906100865883,,,34.73229647952754
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,288.8,43.3,,Extrusive:Igneous,Lava Flow,,47.61075345,Basalt,North Shore Volcanic Group:Minnesota,-90.77325863,NS372,30.75337973013572,184.0350316496614,North Shore Volcanic Group (upper NE sequence),,4,100,,-30.75337973013572,4.035031649661391,,,25.228695900771566
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,285.2,41.6,,Extrusive:Igneous,Lava Flow,,47.61006809,Basalt,North Shore Volcanic Group:Minnesota,-90.77244775,NS371,27.466210342101398,185.4744234458945,North Shore Volcanic Group (upper NE sequence),,4,100,,-27.466210342101398,5.474423445894502,,,23.937429078922253
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,286.0,47.2,,Extrusive:Igneous,Lava Flow,,47.73256813,Basalt,North Shore Volcanic Group:Minnesota,-90.43604193,NS265,30.9788864678755,188.96717325629047,North Shore Volcanic Group (upper NE sequence),,3,100,,-30.9788864678755,8.967173256290465,,,28.366867407560544
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,285.5,56.0,,Extrusive:Igneous,Lava Flow,,47.73453979,Andesite,North Shore Volcanic Group:Minnesota,-90.42501636,NS367,35.809201554955884,196.91057388728643,North Shore Volcanic Group (upper NE sequence),,5,100,,-35.809201554955884,16.910573887286432,,,36.54881863016425
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,285.2,38.7,,Extrusive:Igneous,Lava Flow,,47.76532723,Basalt,North Shore Volcanic Group:Minnesota,-90.33460283,NS365,26.034727074624165,184.11710139967943,North Shore Volcanic Group (upper NE sequence),,4,100,,-26.034727074624165,4.117101399679427,,,21.829831207630285
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,292.9,43.5,,Extrusive:Igneous,Lava Flow,,47.76702215,Basalt,North Shore Volcanic Group:Minnesota,-90.26737951,NS362,33.62101046445017,181.64806532661686,North Shore Volcanic Group (upper NE sequence),,5,100,,-33.62101046445017,1.6480653266168588,,,25.38351092505711
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,295.5,25.7,,Extrusive:Igneous,Lava Flow,,47.77600067,Basalt,North Shore Volcanic Group:Minnesota,-90.20147585,NS226,27.035140777316503,169.92539801337637,North Shore Volcanic Group (upper NE sequence),,3,100,,-27.035140777316503,349.92539801337637,,,13.530061902212879
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,287.9,53.8,,Extrusive:Igneous,Lava Flow,,47.78890296,Rhyolite,North Shore Volcanic Group:Minnesota,-90.17323865,NS375,36.03797309000769,193.4908371605952,North Shore Volcanic Group (upper NE sequence),,5,100,,-36.03797309000769,13.490837160595191,,,34.339458319527466
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,298.4,46.9,,Extrusive:Igneous,Lava Flow,,47.79577622,Basalt,North Shore Volcanic Group:Minnesota,-90.13329374,NS229,39.11629044762702,180.2976478171316,North Shore Volcanic Group (upper NE sequence),,3,100,,-39.11629044762702,0.2976478171316046,,,28.11610946809451
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,296.1,43.6,,Extrusive:Igneous,Lava Flow,,47.79860756,Basalt,North Shore Volcanic Group:Minnesota,-90.10516022,NS227,35.82320388009457,179.50834906017667,North Shore Volcanic Group (upper NE sequence),,5,100,,-35.82320388009457,359.50834906017667,,,25.461154037720945
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,290.6,47.9,,Extrusive:Igneous,Lava Flow,,47.80570607,Basalt,North Shore Volcanic Group:Minnesota,-90.09270441,NS378,34.43554321486545,186.6695934230847,North Shore Volcanic Group (upper NE sequence),,5,100,,-34.43554321486545,6.669593423084706,,,28.958429631515283
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Books, 1972",,n,264.5,38.2,,Extrusive:Igneous,Lava Flow,,47.822107,Basalt,North Shore Volcanic Group:Minnesota,-90.0612863,NS269,12.207170695804761,198.55026820387735,North Shore Volcanic Group (upper NE sequence),,3,100,,-12.207170695804761,18.55026820387735,,,21.477712774675975
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",6.6,n,283.5,38.7,4.0,Extrusive:Igneous,Lava Flow,,47.7341,,North Shore Volcanics,269.5708,ns002,24.89342568562293,185.24767331684853,North Shore Volcanic Group (upper NE sequence),192.0,4,100,3.9844,-24.89342568562293,5.247673316848534,5.7,8.7,21.829831207630285
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",3.8,n,286.9,47.9,5.0,Extrusive:Igneous,Lava Flow,,47.7371,,North Shore Volcanics,269.5886,ns003,31.963891171362803,188.9078732444959,North Shore Volcanic Group (upper NE sequence),412.9,5,100,4.9903,-31.963891171362803,8.907873244495903,3.8,5.0,28.958429631515283
North Shore Volcanic Group (upper NE sequence),1095.0,1098.0,1092.0,Ma,uniform,"Tauxe and Kodama, 2009",5.6,n,290.0,47.8,5.0,Extrusive:Igneous,Lava Flow,,47.7328,,North Shore Volcanics,269.5637,ns004,33.97134370713272,186.70787334266856,North Shore Volcanic Group (upper NE sequence),186.1,5,100,4.9785,-33.97134370713272,6.707873342668563,5.6,7.4,28.873360153806193
